player,cricsheet_id,unique_name,key_cricinfo,key_bcci,key_bigbash,batting_hand,bowling_style,role
Usman Patel,415c6ccf,Usman Patel,1217288.0,,,Data not available,Data not available,Data not available
Usman Qadir,33742f04,Usman Qadir,348152.0,,,Data not available,Data not available,Data not available
Usman Salahuddin,5a7405f1,Usman Salahuddin,260519.0,,,Data not available,Data not available,Data not available
Usman Shinwari,f0e722e0,Usman Shinwari,697279.0,,,Data not available,Data not available,Data not available
Usman Tariq,e94d1dcd,Usman Tariq,1333415.0,,,Data not available,Data not available,Data not available
V Aravind,cddafe26,V Aravind,1178586.0,,,Data not available,Data not available,Data not available
V Ateak,65a60be7,V Ateak,515924.0,,,Data not available,Data not available,Data not available
V Baskaran,dd5a9067,V Baskaran,1195245.0,,,Data not available,Data not available,Data not available
V Ganesan,baa7dd37,V Ganesan,1101871.0,,,Data not available,Data not available,Data not available
V Khanduri,f0f2b9c5,V Khanduri,1447802.0,,,Data not available,Data not available,Data not available
V Kohli,ba607b88,V Kohli,253802.0,,,Data not available,Data not available,Data not available
V Masekesa,42b34cb1,V Masekesa,1122854.0,,,Data not available,Data not available,Data not available
V Permaul,78dfe704,V Permaul,274921.0,,,Data not available,Data not available,Data not available
V Ravindran,e5ecb1ef,V Ravindran,1380786.0,,,Data not available,Data not available,Data not available
V Saini,0fa81719,V Saini,1236048.0,,,Data not available,Data not available,Data not available
V Sehwag,8ba8195d,V Sehwag,35263.0,b01UGCJLVcIJOeAeiyJJiXhQiziiOKI,,Data not available,Data not available,Data not available
V Shankar,0994d0ae,V Shankar,477021.0,GJi0JzVeUiibyOK1IiQAOCicLhJeIXJ,,Data not available,Data not available,Data not available
V Shukla,101b1180,V Shukla,1457849.0,,,Data not available,Data not available,Data not available
V Sibanda,0fdabe05,V Sibanda,55787.0,,,Data not available,Data not available,Data not available
V Sukumaran,5eb51b97,V Sukumaran,1256189.0,,,Data not available,Data not available,Data not available
V Vijh,b857468a,V Vijh,1198915.0,,,Data not available,Data not available,Data not available
V Viyaskanth,03a83c50,V Viyaskanth,1153149.0,,,Data not available,Data not available,Data not available
VA Singh,d7a5d416,VA Singh,399276.0,,,Data not available,Data not available,Data not available
VC Drakes,b16b5eea,VC Drakes,51655.0,,,Data not available,Data not available,Data not available
VD Philander,cfe70281,VD Philander,46945.0,,,Data not available,Data not available,Data not available
VE Tembo,1439a13c,VE Tembo,1155501.0,,,Data not available,Data not available,Data not available
VJ Kingma,3a7ea906,VJ Kingma,416103.0,,,Data not available,Data not available,Data not available
VM Nyauchi,1bd16445,VM Nyauchi,453277.0,,,Data not available,Data not available,Data not available
VP Thamotharam,eb40ed89,VP Thamotharam,1233044.0,,,Data not available,Data not available,Data not available
VR Aaron,0a3d54b9,VR Aaron,360911.0,1OGczKXJeiIihVICUieyiQJJJbO0iLA,,Data not available,Data not available,Data not available
VR Iyer,a24be938,VR Iyer,851403.0,eic0LJzOOIe1IQAiXJCiUGibJyiVhKJ,,Data not available,Data not available,Data not available
VRV Singh,034b4b7d,VRV Singh,35281.0,,,Data not available,Data not available,Data not available
VS Padhaal,c4fb0b39,VS Padhaal,1156464.0,,,Data not available,Data not available,Data not available
VS Solanki,7ee2ce62,VS Solanki,20286.0,,,Data not available,Data not available,Data not available
VV Morea,e64c10dd,VV Morea,387435.0,,,Data not available,Data not available,Data not available
VVS Laxman,de8cce37,VVS Laxman,30750.0,,,Data not available,Data not available,Data not available
Vikramjit Singh,2a9eee66,Vikramjit Singh,1153767.0,,,Data not available,Data not available,Data not available
Virandeep Singh,415d30b6,Virandeep Singh,633660.0,,,Data not available,Data not available,Data not available
Vraj Patel,2af28253,Vraj Patel,1178080.0,,,Data not available,Data not available,Data not available
W Barresi,0d677597,W Barresi,44407.0,,,Data not available,Data not available,Data not available
W Boshoff,cad11a02,W Boshoff,1273277.0,,,Data not available,Data not available,Data not available
W Jaffer,619aa81f,W Jaffer,29646.0,,,Data not available,Data not available,Data not available
W Madhevere,a879b92c,W Madhevere,938959.0,,,Data not available,Data not available,Data not available
W Maximo,e41dee27,W Maximo,1382062.0,,,Data not available,Data not available,Data not available
W Nalisa,673be48f,W Nalisa,1082734.0,,,Data not available,Data not available,Data not available
W Niyitanga,e7631adc,W Niyitanga,1155609.0,,,Data not available,Data not available,Data not available
W O'Rourke,cb9b8664,W O'Rourke,1211825.0,,,Data not available,Data not available,Data not available
W Uisuk,f20e7aac,W Uisuk,307733.0,,,Data not available,Data not available,Data not available
WA Young,8afe73e2,WA Young,547749.0,,,Data not available,Data not available,Data not available
WAE Burton,b0358c6d,WAE Burton,1267514.0,,,Data not available,Data not available,Data not available
WB Rankin,29b89ae8,WB Rankin,24599.0,,,Data not available,Data not available,Data not available
WD Balaji Rao,8fd3b94d,WD Balaji Rao,26826.0,,,Data not available,Data not available,Data not available
WD Parnell,3a60e0b5,WD Parnell,265564.0,,,Data not available,Data not available,Data not available
WER Somerville,74a1c1e3,WER Somerville,38607.0,,,Data not available,Data not available,Data not available
WF Stelling,0c637131,WF Stelling,47232.0,,,Data not available,Data not available,Data not available
WG Jacks,9caf69a1,WG Jacks,897549.0,,10865.0,Data not available,Data not available,Data not available
WIA Fernando,9550470d,WIA Fernando,784369.0,,,Data not available,Data not available,Data not available
WJ Pucovski,c21d4f79,WJ Pucovski,772365.0,,,Data not available,Data not available,Data not available
WK Bitis,b34de9a6,WK Bitis,1323447.0,,,Data not available,Data not available,Data not available
WK McCallan,c942a53b,WK McCallan,24251.0,,,Data not available,Data not available,Data not available
WL Madsen,86e0f3f0,WL Madsen,46543.0,,,Data not available,Data not available,Data not available
WP Masakadza,4bc0a378,WP Masakadza,571703.0,,,Data not available,Data not available,Data not available
WP Saha,fe11caa6,WP Saha,279810.0,iGiVeXU0JyihbJQJIeAzOCIciiLOJK1,,Data not available,Data not available,Data not available
WPUJC Vaas,bcce309e,WPUJC Vaas,50804.0,,,Data not available,Data not available,Data not available
WT Gavera,7516045a,WT Gavera,302850.0,,,Data not available,Data not available,Data not available
WTS Porterfield,ec02b798,WTS Porterfield,24611.0,,,Data not available,Data not available,Data not available
WU Tharanga,7ed9fd56,WU Tharanga,50747.0,,,Data not available,Data not available,Data not available
WW Hinds,60beb01b,WW Hinds,52057.0,,,Data not available,Data not available,Data not available
Wahab Riaz,b3118300,Wahab Riaz,43590.0,,,Data not available,Data not available,Data not available
Waheed Ahmed,3df3f50b,Waheed Ahmed,950309.0,,,Data not available,Data not available,Data not available
Wahidullah Sahak,6913e38e,Wahidullah Sahak,1271994.0,,,Data not available,Data not available,Data not available
Waji Ul Hassan,6892f9c3,Waji Ul Hassan,1418076.0,,,Data not available,Data not available,Data not available
Walid Ghauri,331e137f,Walid Ghauri,1188640.0,,,Data not available,Data not available,Data not available
Wang Qi,12c9c558,Wang Qi,1093650.0,,,Data not available,Data not available,Data not available
Waqar Younis,d8906a73,Waqar Younis,43543.0,,,Data not available,Data not available,Data not available
Waqar Zalmai,74571ec4,Waqar Zalmai,1101791.0,,,Data not available,Data not available,Data not available
Waseem Muhammad,6f02fe2a,Waseem Muhammad,1241277.0,,,Data not available,Data not available,Data not available
Waseem Yaqoob,06b387f1,Waseem Yaqoob,1345170.0,,,Data not available,Data not available,Data not available
Washeem Abbas,6de4e430,Washeem Abbas,1204010.0,,,Data not available,Data not available,Data not available
Washington Sundar,f19ccfad,Washington Sundar,719715.0,iIeLAiXCVh0iiJOJbyGcOie1JzJUKQI,,Data not available,Data not available,Data not available
Wasim Akram,126e56a1,Wasim Akram,43547.0,,,Data not available,Data not available,Data not available
Wasim Akram,2ea2a138,Wasim Akram (2),1410840.0,,,Data not available,Data not available,Data not available
Wasim Ali,ea59139a,Wasim Ali,1058938.0,,,Data not available,Data not available,Data not available
XC Bartlett,3b53243a,XC Bartlett,1050545.0,,10740.0,Data not available,Data not available,Data not available
XJ Doherty,502b2c81,XJ Doherty,5017.0,,,Data not available,Data not available,Data not available
XM Marshall,ffb504b1,XM Marshall,52626.0,,,Data not available,Data not available,Data not available
XSD Smith,f4f892a3,XSD Smith,1463544.0,,,Data not available,Data not available,Data not available
Y Cariah,78bb68d4,Y Cariah,431902.0,,,Data not available,Data not available,Data not available
Y Naing Tun,97b109d2,Y Naing Tun,1116745.0,,,Data not available,Data not available,Data not available
Y Venugopal Rao,fe763256,Y Venugopal Rao,35805.0,,,Data not available,Data not available,Data not available
YBK Jaiswal,6c19c6e5,YBK Jaiswal,1151278.0,OXiLecbiiei1J0UJKIGQJhyOVIACziJ,,Data not available,Data not available,Data not available
YJC Altamirano,35f622e6,YJC Altamirano,1429115.0,,,Data not available,Data not available,Data not available
YK Pathan,3c6ffae8,YK Pathan,32498.0,JyIb1U0CVOOQJiXAiziJGKehiicIJLe,,Data not available,Data not available,Data not available
YM Nkanya,9238dd92,YM Nkanya,1178055.0,,,Data not available,Data not available,Data not available
YS Chahal,57ee1fde,YS Chahal,430246.0,iiziL0iOie1JbKeJVIGcCJXIyUhAJQO,,Data not available,Data not available,Data not available
YS Chauhan,fb3233d4,YS Chauhan,1498055.0,,,Data not available,Data not available,Data not available
YS Samra,d02c40ab,YS Samra,1419054.0,,,Data not available,Data not available,Data not available
YSD Seneveratne,0f71478c,YSD Seneveratne,307195.0,,,Data not available,Data not available,Data not available
Yair Nagavkar,138e30ab,Yair Nagavkar,1156431.0,,,Data not available,Data not available,Data not available
Yasar Haroon,5a8dc41e,Yasar Haroon,1203190.0,,,Data not available,Data not available,Data not available
Yash Singh,7adc2d68,Yash Singh,1096090.0,,,Data not available,Data not available,Data not available
Yasim Murtaza,c9d05f1a,Yasim Murtaza,233904.0,,,Data not available,Data not available,Data not available
Yasin Patel,ecdd8d60,Yasin Patel,1328735.0,,,Data not available,Data not available,Data not available
Yasir Ali,79209272,Yasir Ali,1156622.0,,,Data not available,Data not available,Data not available
Yasir Ali,add68fb0,Yasir Ali (2),43670.0,,,Data not available,Data not available,Data not available
Yasir Ali Chowdhury,5791b840,Yasir Ali Chowdhury,629059.0,,,Data not available,Data not available,Data not available
Yasir Arafat,3cf5ae43,Yasir Arafat,43654.0,,,Data not available,Data not available,Data not available
Yasir Hameed,f144d99b,Yasir Hameed,43656.0,,,Data not available,Data not available,Data not available
Yasir Mohammad,fe5175ce,Yasir Mohammad,1294031.0,,,Data not available,Data not available,Data not available
Yasir Shah,f2800ef3,Yasir Shah,43685.0,,,Data not available,Data not available,Data not available
Yasser Nazir,ccceaca9,Yasser Nazir,625862.0,,,Data not available,Data not available,Data not available
Younis Khan,33cb3411,Younis Khan,43652.0,,,Data not available,Data not available,Data not available
Yousuf Youhana,,,,,,Data not available,Data not available,Data not available
Yuvraj Singh,1c914163,Yuvraj Singh,36084.0,0XiUJyiJVeOiGcOI1JLQbziICKiJAeh,,Data not available,Data not available,Data not available
Yuvraj Singh,30829ea2,Yuvraj Singh (2),1246442.0,IeiQJheiOcCIAbJy1VJUiOGKzLJi0Xi,,Data not available,Data not available,Data not available
Z Bimenyimana,ba57fb08,Z Bimenyimana,1151261.0,,,Data not available,Data not available,Data not available
Z Burgess,d0042e16,Z Burgess,1197880.0,,,Data not available,Data not available,Data not available
Z Crawley,922e1b19,Z Crawley,665053.0,,,Data not available,Data not available,Data not available
Z Khan,91a4a398,Z Khan,30102.0,,,Data not available,Data not available,Data not available
Z Shurentsetseg,45c6afaf,Z Shurentsetseg,1431562.0,,,Data not available,Data not available,Data not available
Z de Bruyn,c85bcfad,Z de Bruyn,44689.0,,,Data not available,Data not available,Data not available
ZB Lion-Cachet,d99de998,ZB Lion-Cachet,1274487.0,,,Data not available,Data not available,Data not available
ZE Green,8716233e,ZE Green,596664.0,,,Data not available,Data not available,Data not available
ZE Surkari,c981bfad,ZE Surkari,23803.0,,,Data not available,Data not available,Data not available
ZGF Foulkes,30f92334,ZGF Foulkes,1202098.0,,,Data not available,Data not available,Data not available
ZR Jaboneke,438aef39,ZR Jaboneke,578731.0,,,Data not available,Data not available,Data not available
ZS Ansari,7b1e20ea,ZS Ansari,349853.0,,,Data not available,Data not available,Data not available
Zafar Gohar,9fd3a210,Zafar Gohar,348154.0,,,Data not available,Data not available,Data not available
Zaheer Zahiri,62f6d8ce,Zaheer Zahiri,1432703.0,,,Data not available,Data not available,Data not available
Zahid Mahmood,ba158afd,Zahid Mahmood,433614.0,,,Data not available,Data not available,Data not available
Zahid Shah,6fb21086,Zahid Shah,43735.0,,,Data not available,Data not available,Data not available
Zahoor Khan,f0e293b0,Zahoor Khan,384525.0,,,Data not available,Data not available,Data not available
Zain Abbas,b3b4dc7d,Zain Abbas,291088.0,,,Data not available,Data not available,Data not available
Zain Ahmad,ea2c0aff,Zain Ahmad,1195659.0,,,Data not available,Data not available,Data not available
Zain Asif,ef8eba13,Zain Asif,1233059.0,,,Data not available,Data not available,Data not available
Zain Ul Abidin,b93b87ae,Zain Ul Abidin,1284541.0,,,Data not available,Data not available,Data not available
Zaki Ul Hassan,1d6d8a8b,Zaki Ul Hassan,1183925.0,,,Data not available,Data not available,Data not available
Zakir Hasan,e3e09091,Zakir Hasan,697059.0,,,Data not available,Data not available,Data not available
Zameer Khan,fb0d3749,Zameer Khan,414806.0,,,Data not available,Data not available,Data not available
Zawar Farid,d07dbc28,Zawar Farid,1196500.0,,,Data not available,Data not available,Data not available
Zeeshan Ali,a005b384,Zeeshan Ali,352284.0,,,Data not available,Data not available,Data not available
Zeeshan Ali,987187b9,Zeeshan Ali (2),386302.0,,,Data not available,Data not available,Data not available
